epoch,loss,lr,mean_absolute_error,mean_absolute_percentage_error,r_squared,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_r_squared
13,0.28569144010543823,0.001,0.28569144010543823,10.932440757751465,0.9915744066238403,2.65270733833313,2.65270733833313,88.42357635498047,0.0
14,0.5536725521087646,0.001,0.5536725521087646,18.391231536865234,0.9700270295143127,2.524167060852051,2.524167060852051,84.13890075683594,0.0
15,0.7240874171257019,0.001,0.7240874171257019,29.827564239501953,0.9497485160827637,2.5007786750793457,2.5007786750793457,83.35929107666016,0.0
16,0.3630625009536743,0.001,0.3630625009536743,6.830809116363525,0.9821974039077759,1.6906335353851318,1.6906335353851318,56.35445022583008,0.0
17,0.7413210868835449,0.001,0.7413210868835449,24.271934509277344,0.9606128334999084,1.185120701789856,1.185120701789856,39.504024505615234,0.0
18,0.7416189908981323,0.001,0.7416189908981323,27.465049743652344,0.9517831802368164,0.8295516967773438,0.8295516967773438,27.651723861694336,0.0
19,0.4956454336643219,0.001,0.4956454336643219,16.869548797607422,0.9793514013290405,1.2334918975830078,1.2334918975830078,41.11639404296875,0.0
20,0.43135762214660645,0.001,0.43135762214660645,14.387255668640137,0.9788433313369751,0.9606578350067139,0.9606578350067139,32.02192687988281,0.0
21,1.2537919282913208,0.001,1.2537919282913208,43.897377014160156,0.8786308765411377,1.0579792261123657,1.0579792261123657,35.26597213745117,0.0
22,0.8321015238761902,0.001,0.8321015238761902,36.35026168823242,0.9263613224029541,1.1155245304107666,1.1155245304107666,37.18415069580078,0.0
23,0.6805724501609802,0.001,0.6805724501609802,28.32137680053711,0.9549766182899475,1.111847996711731,1.111847996711731,37.06159973144531,0.0
24,0.3891187906265259,0.001,0.3891187906265259,10.753979682922363,0.9848517179489136,0.44183897972106934,0.44183897972106934,14.72796630859375,0.0
25,0.4103550612926483,0.001,0.4103550612926483,15.163984298706055,0.9861759543418884,0.2937932014465332,0.2937932014465332,9.793106079101562,0.0
26,0.7717784643173218,0.001,0.7717784643173218,27.43802833557129,0.9462453722953796,0.5516958236694336,0.5516958236694336,18.389862060546875,0.0
27,0.5941606760025024,0.001,0.5941606760025024,23.425134658813477,0.9674756526947021,0.30065298080444336,0.30065298080444336,10.021766662597656,0.0
28,0.5302402973175049,0.001,0.5302402973175049,13.739103317260742,0.9708882570266724,0.1426539421081543,0.1426539421081543,4.755131721496582,0.0
29,0.7318406701087952,0.001,0.7318406701087952,17.406665802001953,0.9523811936378479,0.3005545139312744,0.3005545139312744,10.01848316192627,0.0
30,0.8950648903846741,0.001,0.8950648903846741,26.0628719329834,0.9342516660690308,0.7134373188018799,0.7134373188018799,23.7812442779541,0.0
31,0.511146605014801,0.001,0.511146605014801,21.450454711914062,0.9727149605751038,1.495802402496338,1.495802402496338,49.86008071899414,0.0
32,0.5767791271209717,0.001,0.5767791271209717,17.04380989074707,0.974515974521637,1.5916213989257812,1.5916213989257812,53.054046630859375,0.0
33,0.2070927619934082,0.001,0.2070927619934082,2.484069347381592,0.9934915900230408,1.095201015472412,1.095201015472412,36.50669860839844,0.0
34,0.2742803990840912,0.001,0.2742803990840912,10.682055473327637,0.9927612543106079,0.5830264091491699,0.5830264091491699,19.434213638305664,0.0
35,0.2889488935470581,0.001,0.2889488935470581,11.346884727478027,0.9922913312911987,0.715522289276123,0.715522289276123,23.850744247436523,0.0
36,0.3154771327972412,0.001,0.3154771327972412,8.334758758544922,0.9927332997322083,0.2756021022796631,0.2756021022796631,9.186736106872559,0.0
37,0.3200910985469818,0.001,0.3200910985469818,12.189316749572754,0.9874752163887024,0.1418766975402832,0.1418766975402832,4.729223251342773,0.0
38,0.34396636486053467,0.001,0.34396636486053467,11.131649017333984,0.9899507164955139,0.13364911079406738,0.13364911079406738,4.454970359802246,0.0
39,0.14086687564849854,0.001,0.14086687564849854,5.115947723388672,0.9984592795372009,0.8887178897857666,0.8887178897857666,29.62392807006836,0.0
40,0.23986786603927612,1e-04,0.23986786603927612,5.556761264801025,0.9952720403671265,0.9640049934387207,0.9640049934387207,32.13349914550781,0.0
41,0.4433635473251343,1e-04,0.4433635473251343,13.131976127624512,0.9783070683479309,1.0109548568725586,1.0109548568725586,33.6984977722168,0.0
42,0.37640348076820374,1e-04,0.37640348076820374,13.492292404174805,0.9870808124542236,0.9897353649139404,0.9897353649139404,32.991180419921875,0.0
43,0.3143698573112488,1e-04,0.3143698573112488,7.952520370483398,0.9921430349349976,1.0147438049316406,1.0147438049316406,33.824790954589844,0.0
44,0.2484738826751709,1e-04,0.2484738826751709,11.253936767578125,0.9925892353057861,1.06809663772583,1.06809663772583,35.60322189331055,0.0
45,0.4476415514945984,1e-04,0.4476415514945984,15.073579788208008,0.9814060926437378,1.1368646621704102,1.1368646621704102,37.89548873901367,0.0
46,0.5775129795074463,1e-04,0.5775129795074463,17.137290954589844,0.9612038135528564,1.165605068206787,1.165605068206787,38.85350036621094,0.0
47,0.21498343348503113,1e-04,0.21498343348503113,6.6572747230529785,0.9949299097061157,1.2530498504638672,1.2530498504638672,41.76832580566406,0.0
48,0.2874310612678528,1e-04,0.2874310612678528,7.932619571685791,0.9921448230743408,1.2659497261047363,1.2659497261047363,42.198326110839844,0.0
49,0.26957258582115173,1e-04,0.26957258582115173,8.259183883666992,0.9928622245788574,1.2806034088134766,1.2806034088134766,42.68678283691406,0.0
50,0.3595646321773529,1e-04,0.3595646321773529,13.497381210327148,0.9888718128204346,1.2682533264160156,1.2682533264160156,42.275108337402344,0.0
51,0.2770300507545471,1e-04,0.2770300507545471,10.68191146850586,0.9933174252510071,1.2040190696716309,1.2040190696716309,40.133968353271484,0.0
52,0.3205297589302063,1e-04,0.3205297589302063,11.346233367919922,0.9908589124679565,1.2189059257507324,1.2189059257507324,40.63019561767578,0.0
53,0.2399882972240448,1e-04,0.2399882972240448,4.948082447052002,0.9918885231018066,1.1991825103759766,1.1991825103759766,39.972747802734375,0.0
54,0.3185611367225647,1e-04,0.3185611367225647,11.098516464233398,0.9914284944534302,1.1656713485717773,1.1656713485717773,38.855709075927734,0.0
55,0.13462314009666443,1e-04,0.13462314009666443,3.125835657119751,0.997646689414978,1.1043362617492676,1.1043362617492676,36.81121063232422,0.0
56,0.31416478753089905,1e-04,0.31416478753089905,10.415008544921875,0.9915347695350647,1.0490360260009766,1.0490360260009766,34.967864990234375,0.0
57,0.2208002805709839,1e-04,0.2208002805709839,4.80311393737793,0.9937747120857239,0.9928867816925049,0.9928867816925049,33.09622573852539,0.0
58,0.1148756742477417,1e-04,0.1148756742477417,1.828487515449524,0.9974888563156128,0.9367885589599609,0.9367885589599609,31.226285934448242,0.0
59,0.31189706921577454,1e-04,0.31189706921577454,6.613630771636963,0.987613320350647,0.9351940155029297,0.9351940155029297,31.173133850097656,0.0
60,0.46983104944229126,1e-04,0.46983104944229126,9.610912322998047,0.9801211357116699,0.9667184352874756,0.9667184352874756,32.22394943237305,0.0
61,0.5060702562332153,1e-04,0.5060702562332153,12.29282283782959,0.9790903329849243,1.040712833404541,1.040712833404541,34.6904296875,0.0
62,0.255820631980896,1e-04,0.255820631980896,4.179893493652344,0.9920943379402161,1.1577858924865723,1.1577858924865723,38.592864990234375,0.0
63,0.4065498411655426,1e-04,0.4065498411655426,14.6654634475708,0.9863699078559875,1.3173847198486328,1.3173847198486328,43.91282653808594,0.0
64,0.35650435090065,1e-04,0.35650435090065,11.805641174316406,0.9905234575271606,1.5044527053833008,1.5044527053833008,50.14842224121094,0.0
65,0.3897523880004883,1e-05,0.3897523880004883,13.872489929199219,0.9860249757766724,1.5399808883666992,1.5399808883666992,51.33269500732422,0.0
66,0.19414770603179932,1e-05,0.19414770603179932,5.920494556427002,0.9960032105445862,1.5733561515808105,1.5733561515808105,52.4452018737793,0.0
67,0.21385324001312256,1e-05,0.21385324001312256,5.100927829742432,0.9956611394882202,1.6051549911499023,1.6051549911499023,53.505165100097656,0.0
68,0.2056596875190735,1e-05,0.2056596875190735,5.8602447509765625,0.9958308339118958,1.6375761032104492,1.6375761032104492,54.58586883544922,0.0
69,0.248141348361969,1e-05,0.248141348361969,5.176436424255371,0.9947292804718018,1.677079200744629,1.677079200744629,55.90264129638672,0.0
70,0.16802102327346802,1e-05,0.16802102327346802,4.670803070068359,0.9978582262992859,1.7171058654785156,1.7171058654785156,57.23686218261719,0.0
71,0.2187018096446991,1e-05,0.2187018096446991,6.4845170974731445,0.9951987266540527,1.7566003799438477,1.7566003799438477,58.5533447265625,0.0
72,0.0965498685836792,1e-05,0.0965498685836792,2.8659727573394775,0.9991074800491333,1.8087177276611328,1.8087177276611328,60.290592193603516,0.0
73,0.1303192377090454,1e-05,0.1303192377090454,4.066187858581543,0.998728334903717,1.8514833450317383,1.8514833450317383,61.71611022949219,0.0
74,0.17039787769317627,1e-05,0.17039787769317627,5.768310546875,0.9976078867912292,1.8961830139160156,1.8961830139160156,63.20610046386719,0.0
